datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,ncount,workingday_clean,3day_sum,trend,ratio
2012-11-17 21:00:00,4.0,0.0,0.0,2.0,13.12,16.665,57.0,7.0015,15.0,124.0,139.0,0.0013167991360281928,0.0,16828.0,180.72214041464255,-0.2608363968535308
2012-11-17 22:00:00,4.0,0.0,0.0,2.0,13.12,16.665,57.0,7.0015,15.0,130.0,145.0,0.0013736393865042302,0.0,16754.0,149.83381589930747,-0.032572052090842005
2012-11-17 23:00:00,4.0,0.0,0.0,2.0,12.3,15.91,70.0,7.0015,19.0,114.0,133.0,0.0012599588855521555,0.0,16726.0,111.10342403025042,0.1784179259124139
2012-11-18 00:00:00,4.0,0.0,0.0,2.0,12.3,15.15,70.0,11.0014,11.0,118.0,129.0,0.0012220653852347974,0.0,16772.0,118.1597998050463,0.08706900266355456
2012-11-18 01:00:00,4.0,0.0,0.0,1.0,12.3,14.395,70.0,12.998,14.0,81.0,95.0,0.0008999706325372541,0.0,16867.0,91.8661957202173,0.03318849001396812
2012-11-18 02:00:00,4.0,0.0,0.0,1.0,11.48,14.395,81.0,7.0015,8.0,65.0,73.0,0.0006915563807917848,0.0,16946.0,69.46629673355314,0.04893055821028463
2012-11-18 03:00:00,4.0,0.0,0.0,2.0,12.3,15.15,81.0,11.0014,9.0,37.0,46.0,0.00043577525364961776,0.0,17012.0,33.42866548263902,0.311258085417564
2012-11-18 04:00:00,4.0,0.0,0.0,2.0,12.3,14.395,81.0,12.998,4.0,8.0,12.0,0.0001136805009520742,0.0,17056.0,11.029675638623763,0.07757279054636627
2012-11-18 05:00:00,4.0,0.0,0.0,1.0,11.48,14.395,81.0,8.9981,5.0,7.0,12.0,0.0001136805009520742,0.0,17063.0,11.125032990375118,0.06967719978601156
2012-11-18 06:00:00,4.0,0.0,0.0,1.0,11.48,13.635,81.0,11.0014,2.0,13.0,15.0,0.00014210062619009274,0.0,17038.0,22.608020435553517,-0.3889977810203366
2012-11-18 07:00:00,4.0,0.0,0.0,1.0,11.48,13.635,81.0,12.998,3.0,39.0,42.0,0.0003978817533322597,0.0,16906.0,53.16697594369371,-0.23087130712154966
2012-11-18 08:00:00,4.0,0.0,0.0,1.0,12.3,14.395,75.0,16.9979,19.0,100.0,119.0,0.0011273316344414025,0.0,16538.0,127.2185549375447,-0.0662445255337458
2012-11-18 09:00:00,4.0,0.0,0.0,1.0,13.12,15.15,70.0,16.9979,49.0,155.0,204.0,0.0019325685161852614,0.0,16011.0,203.01897167002497,0.004796991235797994
2012-11-18 10:00:00,4.0,0.0,0.0,1.0,13.94,15.15,66.0,19.9995,79.0,250.0,329.0,0.003116740401102701,0.0,15892.0,308.2839575742718,0.06483284299380794
2012-11-18 11:00:00,4.0,0.0,0.0,1.0,15.58,19.695,62.0,19.0012,92.0,267.0,359.0,0.0034009416534828865,0.0,16068.0,386.3499973400904,-0.07322463876081474
2012-11-18 12:00:00,4.0,0.0,0.0,1.0,16.4,20.455,62.0,19.0012,101.0,341.0,442.0,0.0041872317850680674,0.0,16261.0,461.05697583053615,-0.04211843774130563
2012-11-18 13:00:00,4.0,0.0,0.0,1.0,16.4,20.455,62.0,22.0028,113.0,334.0,447.0,0.0042345986604647645,0.0,16490.0,480.58916313826495,-0.0722981595371401
2012-11-18 14:00:00,4.0,0.0,0.0,1.0,16.4,20.455,62.0,19.9995,125.0,303.0,428.0,0.004054604533957313,0.0,16720.0,477.7559905979345,-0.10973413448684845
2012-11-18 15:00:00,4.0,0.0,0.0,1.0,17.22,21.21,54.0,19.0012,89.0,318.0,407.0,0.003855663657291183,0.0,16947.0,481.8689906453122,-0.1684782015559701
2012-11-18 16:00:00,4.0,0.0,0.0,2.0,16.4,20.455,62.0,22.0028,59.0,313.0,372.0,0.0035240955295143,0.0,17137.0,474.1675690292179,-0.24208909908330112
2012-11-18 17:00:00,4.0,0.0,0.0,2.0,15.58,19.695,66.0,16.9979,48.0,232.0,280.0,0.0026525450222150645,0.0,17167.0,427.4833345857416,-0.4218971754990802
2012-11-18 18:00:00,4.0,0.0,0.0,1.0,14.76,17.425,66.0,15.0013,36.0,240.0,276.0,0.0026146515218977064,0.0,16884.0,358.3525982218077,-0.26028656803854966
2012-11-18 19:00:00,4.0,0.0,0.0,1.0,14.76,17.425,66.0,11.0014,16.0,194.0,210.0,0.0019894087666612985,0.0,16587.0,287.9304259848876,-0.31432778511698994
2012-11-18 20:00:00,4.0,0.0,0.0,1.0,14.76,17.425,66.0,11.0014,9.0,120.0,129.0,0.0012220653852347974,0.0,16411.0,216.73346416625637,-0.5157372228584893
2012-11-18 21:00:00,4.0,0.0,0.0,1.0,14.76,16.665,66.0,16.9979,17.0,93.0,110.0,0.0010420712587273467,0.0,16255.0,174.5684806536733,-0.45849896863896716
2012-11-18 22:00:00,4.0,0.0,0.0,2.0,14.76,16.665,66.0,16.9979,8.0,66.0,74.0,0.0007010297558711242,0.0,16141.0,144.35165467534452,-0.661667897479074
2012-11-18 23:00:00,4.0,0.0,0.0,1.0,14.76,17.425,66.0,15.0013,6.0,53.0,59.0,0.0005589291296810313,0.0,16062.0,106.69276556103564,-0.5849378475488625
2012-11-19 00:00:00,4.0,0.0,1.0,1.0,14.76,17.425,66.0,15.0013,5.0,22.0,27.0,0.0002557811271421669,1.0,15996.0,41.58484166628852,-0.4192938503479606
2012-11-19 01:00:00,4.0,0.0,1.0,2.0,14.76,17.425,66.0,15.0013,0.0,19.0,19.0,0.0001799941265074508,1.0,15958.0,18.17848435052304,0.04194322961304924
2012-11-19 02:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,16.9979,0.0,5.0,5.0,4.736687539669758e-05,1.0,15956.0,9.89230729535455,-0.5962973181265887
2012-11-19 03:00:00,4.0,0.0,1.0,2.0,14.76,17.425,66.0,15.0013,0.0,2.0,2.0,1.8946750158679032e-05,1.0,15952.0,5.750786748832116,-0.8110467648068137
2012-11-19 04:00:00,4.0,0.0,1.0,2.0,14.76,17.425,66.0,15.0013,1.0,11.0,12.0,0.0001136805009520742,1.0,15948.0,6.316698478085119,0.5747901588158514
2012-11-19 05:00:00,4.0,0.0,1.0,2.0,14.76,17.425,66.0,15.0013,1.0,38.0,39.0,0.00036946162809424113,1.0,15955.0,27.271863833940035,0.34701235483497833
2012-11-19 06:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,16.9979,3.0,128.0,131.0,0.0012410121353934767,1.0,15958.0,116.45820784892379,0.116719330152037
2012-11-19 07:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,19.9995,5.0,381.0,386.0,0.003656722780625053,1.0,15959.0,330.03512669594585,0.15620020033488372
2012-11-19 08:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,19.9995,13.0,650.0,663.0,0.006280847677602099,1.0,15978.0,567.2901087400993,0.15565010632201254
2012-11-19 09:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,16.9979,18.0,260.0,278.0,0.0026335982720563857,1.0,15930.0,291.8341641130485,-0.048394674173089236
2012-11-19 10:00:00,4.0,0.0,1.0,2.0,14.76,16.665,66.0,16.9979,33.0,106.0,139.0,0.0013167991360281928,1.0,15857.0,154.64553571447917,-0.10593879230244777
2012-11-19 11:00:00,4.0,0.0,1.0,2.0,15.58,19.695,66.0,16.9979,33.0,164.0,197.0,0.0018662548906298849,1.0,15798.0,178.47512707129317,0.09823040021556183
2012-11-19 12:00:00,4.0,0.0,1.0,2.0,16.4,20.455,62.0,19.0012,35.0,207.0,242.0,0.002292556769200163,1.0,15777.0,228.62142165527237,0.056629483355000024
2012-11-19 13:00:00,4.0,0.0,1.0,1.0,18.04,21.97,54.0,16.9979,46.0,205.0,251.0,0.002377817144914218,1.0,15729.0,226.5857983778052,0.10190178449160499
2012-11-19 14:00:00,4.0,0.0,1.0,1.0,18.04,21.97,54.0,16.9979,47.0,170.0,217.0,0.002055722392216675,1.0,15702.0,206.471061147742,0.049503197192623756
2012-11-19 15:00:00,4.0,0.0,1.0,1.0,18.04,21.97,54.0,12.998,44.0,213.0,257.0,0.0024346573953902555,1.0,15668.0,224.95186851952488,0.13263757948345273
2012-11-19 16:00:00,4.0,0.0,1.0,1.0,17.22,21.21,58.0,16.9979,55.0,325.0,380.0,0.0035998825301490163,1.0,15658.0,328.9165673568453,0.14395957882348243
2012-11-19 17:00:00,4.0,0.0,1.0,2.0,17.22,21.21,58.0,12.998,33.0,586.0,619.0,0.00586401917411116,1.0,15655.0,601.9530452329783,0.02788015294589477
2012-11-19 18:00:00,4.0,0.0,1.0,2.0,16.4,20.455,58.0,16.9979,21.0,559.0,580.0,0.005494557546016921,1.0,15694.0,560.2416645391472,0.0345991695063618
2012-11-19 19:00:00,4.0,0.0,1.0,2.0,16.4,20.455,58.0,19.0012,25.0,381.0,406.0,0.003846190282211844,1.0,15769.0,393.98135861545506,0.029974615033710374
2012-11-19 20:00:00,4.0,0.0,1.0,2.0,15.58,19.695,62.0,16.9979,7.0,252.0,259.0,0.002453604145548935,1.0,15843.0,280.8940500181099,-0.08084966017057939
2012-11-19 21:00:00,4.0,0.0,1.0,2.0,15.58,19.695,54.0,15.0013,15.0,188.0,203.0,0.0019230951411059215,1.0,15875.0,209.63687565107023,-0.03201568858604609
2012-11-19 22:00:00,4.0,0.0,1.0,1.0,13.94,17.425,66.0,7.0015,7.0,106.0,113.0,0.0010704913839653654,1.0,15900.0,157.04883980752206,-0.32670564957281767
2012-11-19 23:00:00,4.0,0.0,1.0,1.0,13.94,17.425,66.0,7.0015,2.0,72.0,74.0,0.0007010297558711242,1.0,15851.0,99.87649516107574,-0.29640883486292524
2012-12-01 00:00:00,4.0,0.0,0.0,1.0,10.66,15.15,81.0,0.0,9.0,99.0,108.0,0.0010911625933297637,0.0,,,
2012-12-01 01:00:00,4.0,0.0,0.0,1.0,10.66,15.15,81.0,0.0,5.0,64.0,69.0,0.0006971316568495711,0.0,,,
2012-12-01 02:00:00,4.0,0.0,0.0,2.0,10.66,15.15,81.0,0.0,3.0,47.0,50.0,0.0005051678672822979,0.0,,,
2012-12-01 03:00:00,4.0,0.0,0.0,2.0,10.66,13.635,81.0,8.9981,1.0,14.0,15.0,0.00015155036018468936,0.0,,,
2012-12-01 04:00:00,4.0,0.0,0.0,1.0,10.66,14.395,81.0,6.0032,0.0,5.0,5.0,5.051678672822979e-05,0.0,,,
2012-12-01 05:00:00,4.0,0.0,0.0,1.0,9.84,12.88,87.0,6.0032,1.0,12.0,13.0,0.0001313436454933975,0.0,,,
2012-12-01 06:00:00,4.0,0.0,0.0,1.0,9.84,12.12,87.0,8.9981,7.0,20.0,27.0,0.00027279064833244087,0.0,,,
2012-12-01 07:00:00,4.0,0.0,0.0,2.0,9.84,12.12,87.0,8.9981,7.0,56.0,63.0,0.0006365115127756954,0.0,,,
2012-12-01 08:00:00,4.0,0.0,0.0,2.0,9.84,12.12,87.0,8.9981,11.0,133.0,144.0,0.001454883457773018,0.0,,,
2012-12-01 09:00:00,4.0,0.0,0.0,2.0,10.66,12.12,93.0,16.9979,34.0,159.0,193.0,0.0019499479677096696,0.0,,,
2012-12-01 10:00:00,4.0,0.0,0.0,2.0,11.48,13.635,89.0,11.0014,45.0,211.0,256.0,0.0025864594804853648,0.0,,,
2012-12-01 11:00:00,4.0,0.0,0.0,2.0,13.12,16.665,76.0,7.0015,74.0,318.0,392.0,0.003960516079493216,0.0,,,
2012-12-01 12:00:00,4.0,0.0,0.0,2.0,13.12,16.665,81.0,6.0032,119.0,327.0,446.0,0.0045060973761580966,0.0,,,
2012-12-01 13:00:00,4.0,0.0,0.0,2.0,13.94,18.18,76.0,0.0,123.0,386.0,509.0,0.005142608888933793,0.0,,,
2012-12-01 14:00:00,4.0,0.0,0.0,2.0,14.76,18.94,71.0,0.0,110.0,369.0,479.0,0.004839508168564414,0.0,,,
2012-12-01 15:00:00,4.0,0.0,0.0,2.0,16.4,20.455,62.0,0.0,113.0,371.0,484.0,0.004890024955292643,0.0,,,
2012-12-01 16:00:00,4.0,0.0,0.0,2.0,15.58,19.695,66.0,0.0,89.0,354.0,443.0,0.00447578730412116,0.0,,,
2012-12-01 17:00:00,4.0,0.0,0.0,2.0,13.94,17.425,76.0,7.0015,50.0,270.0,320.0,0.003233074350606707,0.0,,,
2012-12-01 18:00:00,4.0,0.0,0.0,2.0,13.94,18.18,76.0,0.0,42.0,255.0,297.0,0.0030006971316568496,0.0,,,
2012-12-01 19:00:00,4.0,0.0,0.0,2.0,13.12,17.425,81.0,0.0,30.0,219.0,249.0,0.0025157359790658434,0.0,,,
2012-12-01 20:00:00,4.0,0.0,0.0,1.0,13.12,17.425,81.0,0.0,28.0,170.0,198.0,0.0020004647544379,0.0,,,
2012-12-01 21:00:00,4.0,0.0,0.0,2.0,12.3,16.665,87.0,0.0,23.0,135.0,158.0,0.0015963304606120615,0.0,,,
2012-12-01 22:00:00,4.0,0.0,0.0,2.0,12.3,16.665,87.0,0.0,17.0,130.0,147.0,0.0014851935298099556,0.0,,,
2012-12-01 23:00:00,4.0,0.0,0.0,2.0,13.12,17.425,81.0,0.0,10.0,116.0,126.0,0.0012730230255513907,0.0,,,
2012-12-02 00:00:00,4.0,0.0,0.0,2.0,12.3,15.91,87.0,6.0032,9.0,108.0,117.0,0.0011820928094405769,0.0,,,
2012-12-02 01:00:00,4.0,0.0,0.0,2.0,12.3,15.91,87.0,6.0032,10.0,84.0,94.0,0.00094971559049072,0.0,,,
2012-12-02 02:00:00,4.0,0.0,0.0,2.0,12.3,16.665,87.0,0.0,2.0,72.0,74.0,0.0007476484435778009,0.0,,,
2012-12-02 03:00:00,4.0,0.0,0.0,2.0,10.66,15.15,93.0,0.0,4.0,21.0,25.0,0.00025258393364114895,0.0,,,
2012-12-02 04:00:00,4.0,0.0,0.0,2.0,10.66,15.15,93.0,0.0,1.0,6.0,7.0,7.07235014195217e-05,0.0,,,
2012-12-02 05:00:00,4.0,0.0,0.0,2.0,10.66,15.15,93.0,0.0,1.0,7.0,8.0,8.082685876516766e-05,0.0,,,
2012-12-02 06:00:00,4.0,0.0,0.0,2.0,9.84,12.12,93.0,8.9981,1.0,15.0,16.0,0.00016165371753033532,0.0,,,
2012-12-02 07:00:00,4.0,0.0,0.0,2.0,9.84,12.12,93.0,8.9981,5.0,26.0,31.0,0.0003132040777150247,0.0,,,
2012-12-02 08:00:00,4.0,0.0,0.0,2.0,10.66,14.395,93.0,6.0032,12.0,81.0,93.0,0.000939612233145074,0.0,,,
2012-12-02 09:00:00,4.0,0.0,0.0,2.0,11.48,13.635,93.0,11.0014,37.0,135.0,172.0,0.0017377774634511048,0.0,,,
2012-12-02 10:00:00,4.0,0.0,0.0,2.0,12.3,16.665,87.0,0.0,63.0,230.0,293.0,0.002960283702274266,0.0,,,
2012-12-02 11:00:00,4.0,0.0,0.0,2.0,13.12,15.91,81.0,11.0014,81.0,274.0,355.0,0.003586691857704315,0.0,,,
2012-12-02 12:00:00,4.0,0.0,0.0,2.0,13.94,16.665,81.0,11.0014,111.0,409.0,520.0,0.005253745819735898,0.0,,,
2012-12-02 13:00:00,4.0,0.0,0.0,1.0,16.4,20.455,71.0,15.0013,84.0,347.0,431.0,0.004354547015973408,0.0,,,
2012-12-02 14:00:00,4.0,0.0,0.0,1.0,18.04,21.97,62.0,16.9979,142.0,331.0,473.0,0.004778888024490538,0.0,,,
2012-12-02 15:00:00,4.0,0.0,0.0,1.0,18.04,21.97,67.0,8.9981,106.0,311.0,417.0,0.004213100013134364,0.0,,,
2012-12-02 16:00:00,4.0,0.0,0.0,2.0,18.04,21.97,67.0,7.0015,85.0,358.0,443.0,0.00447578730412116,0.0,,,
2012-12-02 17:00:00,4.0,0.0,0.0,3.0,16.4,20.455,76.0,12.998,59.0,244.0,303.0,0.003061317275730725,0.0,,,
2012-12-02 18:00:00,4.0,0.0,0.0,2.0,18.04,21.97,72.0,7.0015,25.0,178.0,203.0,0.0020509815411661296,0.0,,,
2012-12-02 19:00:00,4.0,0.0,0.0,2.0,16.4,20.455,82.0,12.998,16.0,158.0,174.0,0.0017579841781423964,0.0,,,
2012-12-02 20:00:00,4.0,0.0,0.0,2.0,17.22,21.21,82.0,12.998,12.0,142.0,154.0,0.0015559170312294775,0.0,,,
2012-12-02 21:00:00,4.0,0.0,0.0,2.0,18.04,21.97,77.0,15.0013,8.0,91.0,99.0,0.00100023237721895,0.0,,,
2012-12-02 22:00:00,4.0,0.0,0.0,2.0,18.04,21.97,77.0,12.998,11.0,85.0,96.0,0.000969922305182012,0.0,,,
2012-12-02 23:00:00,4.0,0.0,0.0,2.0,17.22,21.21,82.0,8.9981,7.0,44.0,51.0,0.0005152712246279438,0.0,,,
2012-12-03 00:00:00,4.0,0.0,1.0,2.0,17.22,21.21,82.0,11.0014,3.0,18.0,21.0,0.00021217050425856516,1.0,,,
2012-12-03 01:00:00,4.0,0.0,1.0,1.0,16.4,20.455,82.0,8.9981,2.0,11.0,13.0,0.0001313436454933975,1.0,,,
2012-12-03 02:00:00,4.0,0.0,1.0,1.0,17.22,21.21,77.0,11.0014,1.0,9.0,10.0,0.00010103357345645958,1.0,,,
2012-12-03 03:00:00,4.0,0.0,1.0,1.0,15.58,19.695,87.0,0.0,2.0,6.0,8.0,8.082685876516766e-05,1.0,,,
2012-12-03 04:00:00,4.0,0.0,1.0,1.0,14.76,18.94,93.0,0.0,1.0,4.0,5.0,5.051678672822979e-05,1.0,,,
2012-12-03 05:00:00,4.0,0.0,1.0,1.0,13.94,17.425,93.0,6.0032,0.0,38.0,38.0,0.00038392757913454636,1.0,,,
2012-12-03 06:00:00,4.0,0.0,1.0,1.0,14.76,18.94,93.0,0.0,2.0,136.0,138.0,0.0013942633136991422,1.0,,,
2012-12-03 07:00:00,4.0,0.0,1.0,2.0,13.94,18.18,93.0,0.0,9.0,387.0,396.0,0.004000929508875799,1.0,,,
2012-12-03 08:00:00,4.0,0.0,1.0,1.0,14.76,18.94,93.0,0.0,19.0,712.0,731.0,0.007385554219667195,1.0,,,
2012-12-03 09:00:00,4.0,0.0,1.0,1.0,16.4,20.455,87.0,6.0032,19.0,289.0,308.0,0.003111834062458955,1.0,,,
2012-12-03 10:00:00,4.0,0.0,1.0,1.0,18.04,21.97,77.0,8.9981,31.0,105.0,136.0,0.0013740565990078505,1.0,,,
2012-12-03 11:00:00,4.0,0.0,1.0,1.0,19.68,23.485,77.0,8.9981,51.0,182.0,233.0,0.0023540822615355076,1.0,,,
2012-12-03 12:00:00,4.0,0.0,1.0,1.0,21.32,25.0,68.0,11.0014,40.0,228.0,268.0,0.0027076997686331173,1.0,,,
2012-12-03 13:00:00,4.0,0.0,1.0,1.0,23.78,27.275,56.0,6.0032,81.0,240.0,321.0,0.0032431777079523524,1.0,,,
2012-12-03 14:00:00,4.0,0.0,1.0,1.0,24.6,31.06,53.0,0.0,51.0,209.0,260.0,0.002626872909867949,1.0,,,
2012-12-03 15:00:00,4.0,0.0,1.0,1.0,24.6,31.06,56.0,0.0,58.0,210.0,268.0,0.0027076997686331173,1.0,,,
2012-12-03 16:00:00,4.0,0.0,1.0,1.0,24.6,31.06,53.0,8.9981,45.0,397.0,442.0,0.004465683946775514,1.0,,,
2012-12-03 17:00:00,4.0,0.0,1.0,1.0,21.32,25.0,63.0,7.0015,43.0,665.0,708.0,0.007153177000717339,1.0,,,
2012-12-03 18:00:00,4.0,0.0,1.0,1.0,20.5,24.24,68.0,6.0032,26.0,666.0,692.0,0.006991523283187003,1.0,,,
2012-12-03 19:00:00,4.0,0.0,1.0,1.0,20.5,24.24,68.0,6.0032,27.0,444.0,471.0,0.004758681309799246,1.0,,,
2012-12-03 20:00:00,4.0,0.0,1.0,2.0,18.86,22.725,77.0,0.0,16.0,284.0,300.0,0.003031007203693788,1.0,,,
2012-12-03 21:00:00,4.0,0.0,1.0,1.0,18.04,21.97,82.0,12.998,14.0,207.0,221.0,0.002232841973387757,1.0,,,
2012-12-03 22:00:00,4.0,0.0,1.0,1.0,17.22,21.21,82.0,7.0015,5.0,139.0,144.0,0.001454883457773018,1.0,,,
2012-12-03 23:00:00,4.0,0.0,1.0,1.0,17.22,21.21,82.0,7.0015,9.0,93.0,102.0,0.0010305424492558877,1.0,,,
2012-12-04 00:00:00,4.0,0.0,1.0,1.0,17.22,21.21,88.0,7.0015,6.0,49.0,55.0,0.0005556846540105278,1.0,16074.0,41.787618463611004,0.26910291823269855
2012-12-04 01:00:00,4.0,0.0,1.0,1.0,17.22,21.21,82.0,7.0015,3.0,22.0,25.0,0.00025258393364114895,1.0,16021.0,18.25025051884507,0.3005724634063921
2012-12-04 02:00:00,4.0,0.0,1.0,1.0,17.22,21.21,88.0,6.0032,3.0,5.0,8.0,8.082685876516766e-05,1.0,15977.0,9.90532675218599,-0.19202678538851153
2012-12-04 03:00:00,4.0,0.0,1.0,2.0,16.4,20.455,87.0,8.9981,1.0,3.0,4.0,4.041342938258383e-05,1.0,15935.0,5.74465815212135,-0.2993128942691097
2012-12-04 04:00:00,4.0,0.0,1.0,2.0,16.4,20.455,87.0,8.9981,0.0,7.0,7.0,7.07235014195217e-05,1.0,15924.0,6.307192536056398,0.09058239968232977
2012-12-04 05:00:00,4.0,0.0,1.0,2.0,18.04,21.97,88.0,0.0,1.0,45.0,46.0,0.00046475443789971405,1.0,15926.0,27.22229416605008,0.5100353628402396
2012-12-04 06:00:00,4.0,0.0,1.0,2.0,14.76,18.94,93.0,0.0,3.0,150.0,153.0,0.0015458136738838314,1.0,15959.0,116.46550564362543,0.27080788091964886
2012-12-04 07:00:00,4.0,0.0,1.0,1.0,17.22,21.21,88.0,8.9981,7.0,495.0,502.0,0.0050718853875142715,1.0,16085.0,332.6408304345064,0.410525113715799
2012-12-04 08:00:00,4.0,0.0,1.0,2.0,18.04,21.97,88.0,11.0014,21.0,700.0,721.0,0.007284520646210736,1.0,16524.0,586.6755386670046,0.2058501482826885
2012-12-04 09:00:00,4.0,0.0,1.0,1.0,18.86,22.725,82.0,7.0015,19.0,317.0,336.0,0.003394728068137042,1.0,17101.0,313.286631544083,0.06977752151617173
2012-12-04 10:00:00,4.0,0.0,1.0,1.0,18.86,22.725,82.0,12.998,26.0,130.0,156.0,0.0015761237459207696,1.0,17244.0,168.17226574134318,-0.07467171433018202
2012-12-04 11:00:00,4.0,0.0,1.0,1.0,19.68,23.485,77.0,12.998,24.0,183.0,207.0,0.0020913949705487133,1.0,17144.0,193.6813253899386,0.06617408671558478
2012-12-04 12:00:00,4.0,0.0,1.0,1.0,21.32,25.0,68.0,12.998,39.0,273.0,312.0,0.0031522474918415392,1.0,16959.0,245.74955250375638,0.23782932578947785
2012-12-04 13:00:00,4.0,0.0,1.0,2.0,22.14,25.76,64.0,11.0014,39.0,233.0,272.0,0.002748113198015701,1.0,16825.0,242.37434405916284,0.11487102668199951
2012-12-04 14:00:00,4.0,0.0,1.0,2.0,23.78,27.275,56.0,15.0013,39.0,231.0,270.0,0.002727906483324409,1.0,16588.0,218.12138341095044,0.21249298245927312
2012-12-04 15:00:00,4.0,0.0,1.0,2.0,24.6,31.06,49.0,16.9979,56.0,244.0,300.0,0.003031007203693788,1.0,16379.0,235.15998560641424,0.24260078428521906
2012-12-04 16:00:00,4.0,0.0,1.0,1.0,23.78,27.275,49.0,19.0012,44.0,391.0,435.0,0.004394960445355992,1.0,16195.0,340.196947780311,0.24518237331574527
2012-12-04 17:00:00,4.0,0.0,1.0,1.0,21.32,25.0,59.0,15.0013,43.0,700.0,743.0,0.007506794507814947,1.0,16187.0,622.4090669553638,0.17683812324347417
2012-12-04 18:00:00,4.0,0.0,1.0,1.0,20.5,24.24,63.0,15.0013,38.0,693.0,731.0,0.007385554219667195,1.0,16610.0,592.9408721801475,0.2090007413375423
2012-12-04 19:00:00,4.0,0.0,1.0,1.0,19.68,23.485,67.0,15.0013,46.0,414.0,460.0,0.004647544378997141,1.0,17044.0,425.8366590298571,0.07699663449788192
2012-12-04 20:00:00,4.0,0.0,1.0,2.0,20.5,24.24,63.0,15.0013,34.0,272.0,306.0,0.0030916273477676628,1.0,17255.0,305.9286014683133,0.000232595555371961
2012-12-04 21:00:00,4.0,0.0,1.0,2.0,20.5,24.24,63.0,16.9979,28.0,252.0,280.0,0.0028289400567808685,1.0,17363.0,229.28661870422252,0.1990299679545414
2012-12-04 22:00:00,4.0,0.0,1.0,2.0,20.5,24.24,63.0,19.9995,26.0,155.0,181.0,0.0018287076795619184,1.0,17485.0,172.7043373606618,0.04665204372893089
2012-12-04 23:00:00,4.0,0.0,1.0,1.0,19.68,23.485,67.0,16.9979,5.0,91.0,96.0,0.000969922305182012,1.0,17519.0,110.38649414717594,-0.13829510418192048
2012-12-05 00:00:00,4.0,0.0,1.0,1.0,20.5,24.24,59.0,19.0012,6.0,31.0,37.0,0.0003738242217889004,1.0,17489.0,45.46619754324331,-0.20113895396797923
2012-12-05 01:00:00,4.0,0.0,1.0,1.0,21.32,25.0,55.0,22.0028,0.0,11.0,11.0,0.00011113693080210557,1.0,17409.0,19.83138451298757,-0.5515540705341946
2012-12-05 02:00:00,4.0,0.0,1.0,1.0,18.86,22.725,67.0,11.0014,2.0,7.0,9.0,9.093021611081362e-05,1.0,17326.0,10.741671860072257,-0.16055911842814782
2012-12-05 03:00:00,4.0,0.0,1.0,1.0,19.68,23.485,67.0,8.9981,0.0,7.0,7.0,7.07235014195217e-05,1.0,17261.0,6.222688695561131,0.10221426259001652
2012-12-05 04:00:00,4.0,0.0,1.0,1.0,20.5,24.24,63.0,30.0026,1.0,9.0,10.0,0.00010103357345645958,1.0,17243.0,6.82962326671819,0.33998087803770083
2012-12-05 05:00:00,4.0,0.0,1.0,1.0,20.5,24.24,59.0,19.0012,1.0,48.0,49.0,0.000495064509936652,1.0,17246.0,29.478568704489494,0.49499923422641023
2012-12-05 06:00:00,4.0,0.0,1.0,3.0,19.68,23.485,55.0,26.0027,5.0,119.0,124.0,0.0012528163108600989,1.0,17287.0,126.15697700741606,-0.017108625316916762
2012-12-05 07:00:00,4.0,0.0,1.0,3.0,18.86,22.725,59.0,19.9995,9.0,389.0,398.0,0.004021136223567093,1.0,17395.0,359.7318772401766,0.10082645683823728
2012-12-05 08:00:00,4.0,0.0,1.0,2.0,18.04,21.97,58.0,19.0012,22.0,737.0,759.0,0.007668448225345281,1.0,17762.0,630.6300482814898,0.18501457717067396
2012-12-05 09:00:00,4.0,0.0,1.0,2.0,18.04,21.97,51.0,15.0013,26.0,362.0,388.0,0.003920102650110632,1.0,18428.0,337.5969853280136,0.13876877730218407
2012-12-05 10:00:00,4.0,0.0,1.0,2.0,18.04,21.97,47.0,23.9994,14.0,127.0,141.0,0.0014245733857360802,1.0,18644.0,181.8257783856183,-0.2527066110914374
2012-12-05 11:00:00,4.0,0.0,1.0,1.0,18.04,21.97,44.0,19.0012,11.0,161.0,172.0,0.0017377774634511048,1.0,18492.0,208.91011835690298,-0.1933878367739253
2012-12-05 12:00:00,4.0,0.0,1.0,1.0,18.04,21.97,41.0,19.0012,24.0,208.0,232.0,0.0023439789041898623,1.0,18309.0,265.3121384982178,-0.13363062025898284
2012-12-05 13:00:00,4.0,0.0,1.0,1.0,18.86,22.725,41.0,19.0012,14.0,200.0,214.0,0.002162118471968235,1.0,18021.0,259.60345047787064,-0.19236187698912874
2012-12-05 14:00:00,4.0,0.0,1.0,1.0,19.68,23.485,33.0,32.9975,39.0,179.0,218.0,0.0022025319013508193,1.0,17804.0,234.11099049002664,-0.07098597278669917
2012-12-05 15:00:00,4.0,0.0,1.0,1.0,19.68,23.485,33.0,19.0012,20.0,265.0,285.0,0.002879456843509098,1.0,17549.0,251.9581529645866,0.12276773907499637
